item_id,condition,rule,truth,prediction,correct,confidence,brier,nll,nonspecificity,invariance_tv,undefined
7,vacuous_source_injection,dempster,a2,a2,1,0.7982396983000151,0.06277214608163437,0.22534635282596668,0.06484472494005121,0.0,0
7,vacuous_source_injection,pcr6,a2,a2,1,0.4906346120841572,0.3532485109190406,0.7120555991282651,0.9207091807522678,0.08238905480852561,0
7,vacuous_source_injection,pcr6_plus,a2,a2,1,0.6284003089881476,0.2057795146025294,0.4645778808946372,0.235548409690021,0.0,0
7,near_vacuous_source_injection,dempster,a2,a2,1,0.7977051241964874,0.06296503052377313,0.22601626837189878,0.06480129899822301,nan,0
7,near_vacuous_source_injection,pcr6,a2,a2,1,0.49538649974098414,0.34710325822548055,0.702417013527541,0.8915078777425619,nan,0
7,near_vacuous_source_injection,pcr6_plus,a2,a2,1,0.6272044815290332,0.20653246750955917,0.46648266467645183,0.23615161498831733,nan,0
8,independent_clean,dempster,a3,a3,1,0.9933153952780673,6.043560812522673e-05,0.006707046758750943,0.014764629676377235,nan,0
8,independent_clean,pcr6,a3,a3,1,0.9933153952780673,6.043560812522673e-05,0.006707046758750943,0.014764629676377235,nan,0
8,independent_clean,pcr6_plus,a3,a3,1,0.9933153952780673,6.043560812522673e-05,0.006707046758750943,0.014764629676377235,nan,0
8,partial_ignorance_conflict,dempster,a3,a3,1,0.652715032733914,0.17953304938359033,0.42661464199302207,0.09927998387154861,nan,0
8,partial_ignorance_conflict,pcr6,a3,a3,1,0.5226769382810976,0.32195376873166615,0.6487917146094694,0.48586784173898484,nan,0
8,partial_ignorance_conflict,pcr6_plus,a3,a3,1,0.5563192021513308,0.2867096063884546,0.5864130448778225,0.27399634721485266,nan,0
8,vacuous_source_injection,dempster,a3,a3,1,0.652715032733914,0.17953304938359033,0.42661464199302207,0.09927998387154861,0.0,0
8,vacuous_source_injection,pcr6,a3,a3,1,0.4437150943394247,0.4213044039198704,0.8125726019299722,0.9409584308417132,0.07953505420259793,0
8,vacuous_source_injection,pcr6_plus,a3,a3,1,0.5563192021513308,0.2867096063884546,0.5864130448778225,0.27399634721485266,0.0,0
8,near_vacuous_source_injection,dempster,a3,a3,1,0.6520873011596799,0.1798703952330116,0.4275768285347804,0.0991845039493158,nan,0
8,near_vacuous_source_injection,pcr6,a3,a3,1,0.4490518484421029,0.4138015101251684,0.8006169225344836,0.9058525148854402,nan,0
8,near_vacuous_source_injection,pcr6_plus,a3,a3,1,0.5553881627593736,0.2873468231524969,0.5880880173373307,0.27431151979927015,nan,0
9,independent_clean,dempster,a2,a2,1,0.9950227186635302,3.4201526437043345e-05,0.0049897092565407775,0.010871657241445806,nan,0
9,independent_clean,pcr6,a2,a2,1,0.9950227186635302,3.4201526437043345e-05,0.0049897092565407775,0.010871657241445806,nan,0
9,independent_clean,pcr6_plus,a2,a2,1,0.9950227186635302,3.4201526437043345e-05,0.0049897092565407775,0.010871657241445806,nan,0
9,partial_ignorance_conflict,dempster,a2,a2,1,0.8209858977273886,0.04769101673741435,0.19724934662316773,0.04621484474838726,nan,0
9,partial_ignorance_conflict,pcr6,a2,a2,1,0.5774975019382621,0.2574521605427741,0.5490511622435751,0.4016864326571485,nan,0
9,partial_ignorance_conflict,pcr6_plus,a2,a2,1,0.6173603255886959,0.22056501014345048,0.4823024294442154,0.1921735074905905,nan,0
9,vacuous_source_injection,dempster,a2,a2,1,0.8209858977273886,0.04769101673741435,0.19724934662316773,0.04621484474838726,0.0,0
9,vacuous_source_injection,pcr6,a2,a2,1,0.4900804462732109,0.3561847246287301,0.7131857252851032,0.8548761364048023,0.08770378502719521,0
9,vacuous_source_injection,pcr6_plus,a2,a2,1,0.6173603255886959,0.22056501014345048,0.4823024294442154,0.1921735074905905,0.0,0
9,near_vacuous_source_injection,dempster,a2,a2,1,0.8206346268385671,0.047806130444352425,0.1976773028882437,0.04619507104747906,nan,0
9,near_vacuous_source_injection,pcr6,a2,a2,1,0.4958988277968389,0.3487812299703552,0.7013833492792378,0.8197729442285379,nan,0
9,near_vacuous_source_injection,pcr6_plus,a2,a2,1,0.6163758665709096,0.22116975050623586,0.48389832852375164,0.19253116802591924,nan,0
10,independent_clean,dempster,a2,a2,1,0.9966065693855063,1.57564102521449e-05,0.0033992013589404717,0.00733804909010538,nan,0
10,independent_clean,pcr6,a2,a2,1,0.9966065693855063,1.57564102521449e-05,0.0033992013589404717,0.00733804909010538,nan,0
10,independent_clean,pcr6_plus,a2,a2,1,0.9966065693855063,1.57564102521449e-05,0.0033992013589404717,0.00733804909010538,nan,0
10,partial_ignorance_conflict,dempster,a2,a2,1,0.7310973595009377,0.10942771510680593,0.31320864136913495,0.10051612073310154,nan,0
10,partial_ignorance_conflict,pcr6,a2,a2,1,0.5564842325920782,0.27605580685830455,0.5861164418358031,0.49969157455940627,nan,0
10,partial_ignorance_conflict,pcr6_plus,a2,a2,1,0.6032764012348686,0.22949959746565132,0.5053798104369455,0.241697449434482,nan,0
10,vacuous_source_injection,dempster,a2,a2,1,0.7310973595009377,0.10942771510680593,0.31320864136913495,0.10051612073310154,0.0,0
10,vacuous_source_injection,pcr6,a2,a2,1,0.47288349889445136,0.377227380969354,0.748906223376387,0.9316149357500924,0.08360073369762695,0
10,vacuous_source_injection,pcr6_plus,a2,a2,1,0.6032764012348686,0.22949959746565132,0.5053798104369455,0.241697449434482,0.0,0
10,near_vacuous_source_injection,dempster,a2,a2,1,0.7301876469303707,0.10984918353932133,0.3144537272819936,0.10039104740683769,nan,0
10,near_vacuous_source_injection,pcr6,a2,a2,1,0.47815882332124576,0.37008313381979624,0.7378123353164856,0.8994688458501511,nan,0
10,near_vacuous_source_injection,pcr6_plus,a2,a2,1,0.6021988526266715,0.23020053158875428,0.5071675682390894,0.24187559161017957,nan,0
11,independent_clean,dempster,a2,a2,1,0.9941917783380069,4.568736810289917e-05,0.005825154981581269,0.012625783123320699,nan,0
11,independent_clean,pcr6,a2,a2,1,0.9941917783380069,4.568736810289917e-05,0.005825154981581269,0.012625783123320699,nan,0
11,independent_clean,pcr6_plus,a2,a2,1,0.9941917783380069,4.568736810289917e-05,0.005825154981581269,0.012625783123320699,nan,0
11,partial_ignorance_conflict,dempster,a2,a2,1,0.7568001678251381,0.09458104946263178,0.27865603948823237,0.07461403433837915,nan,0
11,partial_ignorance_conflict,pcr6,a2,a2,1,0.562532919773334,0.2751969221971518,0.5753056225745441,0.46268716817266764,nan,0
11,partial_ignorance_conflict,pcr6_plus,a2,a2,1,0.6081851163509474,0.23206422368748686,0.49727597567436965,0.21747432048767995,nan,0
11,vacuous_source_injection,dempster,a2,a2,1,0.7568001678251381,0.09458104946263178,0.27865603948823237,0.07461403433837915,0.0,0
11,vacuous_source_injection,pcr6,a2,a2,1,0.47960993218528,0.37119932007283524,0.7347821467327874,0.8923455208137807,0.0850687976325436,0
11,vacuous_source_injection,pcr6_plus,a2,a2,1,0.6081851163509474,0.23206422368748686,0.49727597567436965,0.21747432048767995,0.0,0
