item_id,applicability,rule,decision,source_count,candidate_count,exact_set,set_f1,brier
2,False,dempster,betp,6,2,1.0,1.0,0.2621769462300122
2,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.050411262548720234
2,False,dempster,max_belief,6,2,1.0,1.0,nan
2,False,dempster,max_plausibility,6,2,1.0,1.0,nan
2,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
2,False,pcr6,betp,6,2,1.0,1.0,0.2684263004520587
2,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.050712796254720464
2,False,pcr6,max_belief,6,2,1.0,1.0,nan
2,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
2,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
2,False,pcr6_plus,betp,6,2,1.0,1.0,0.25700116530408124
2,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.05577985237814991
2,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
2,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
2,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
4,False,dempster,betp,3,2,1.0,1.0,0.19186392818844142
4,False,dempster,dsmp_epsilon_0.001,3,2,1.0,1.0,0.01077713944079111
4,False,dempster,max_belief,3,2,1.0,1.0,nan
4,False,dempster,max_plausibility,3,2,1.0,1.0,nan
4,False,dempster,min_belief_interval_distance,3,2,1.0,1.0,nan
4,False,pcr6,betp,3,2,1.0,1.0,0.19326370472954138
4,False,pcr6,dsmp_epsilon_0.001,3,2,1.0,1.0,0.01075247413748292
4,False,pcr6,max_belief,3,2,1.0,1.0,nan
4,False,pcr6,max_plausibility,3,2,1.0,1.0,nan
4,False,pcr6,min_belief_interval_distance,3,2,1.0,1.0,nan
4,False,pcr6_plus,betp,3,2,1.0,1.0,0.18485291202227366
4,False,pcr6_plus,dsmp_epsilon_0.001,3,2,1.0,1.0,0.010657188220721751
4,False,pcr6_plus,max_belief,3,2,1.0,1.0,nan
4,False,pcr6_plus,max_plausibility,3,2,1.0,1.0,nan
4,False,pcr6_plus,min_belief_interval_distance,3,2,1.0,1.0,nan
6,True,dempster,betp,5,3,0.0,0.0,1.4594793466436642
6,True,dempster,dsmp_epsilon_0.001,5,3,0.0,0.0,1.5507729858187371
6,True,dempster,max_belief,5,3,0.0,0.0,nan
6,True,dempster,max_plausibility,5,3,0.0,0.0,nan
6,True,dempster,min_belief_interval_distance,5,3,0.0,0.0,nan
6,True,pcr6,betp,5,3,0.0,0.0,1.435448342871695
6,True,pcr6,dsmp_epsilon_0.001,5,3,0.0,0.0,1.5499285927407724
6,True,pcr6,max_belief,5,3,0.0,0.0,nan
6,True,pcr6,max_plausibility,5,3,0.0,0.0,nan
6,True,pcr6,min_belief_interval_distance,5,3,0.0,0.0,nan
6,True,pcr6_plus,betp,5,3,0.0,0.0,1.4542268192200511
6,True,pcr6_plus,dsmp_epsilon_0.001,5,3,0.0,0.0,1.5409238611881368
6,True,pcr6_plus,max_belief,5,3,0.0,0.0,nan
6,True,pcr6_plus,max_plausibility,5,3,0.0,0.0,nan
6,True,pcr6_plus,min_belief_interval_distance,5,3,0.0,0.0,nan
8,False,dempster,betp,2,2,0.0,0.0,1.7010326958020485
8,False,dempster,dsmp_epsilon_0.001,2,2,0.0,0.0,1.9992651030489028
8,False,dempster,max_belief,2,2,0.0,0.0,nan
8,False,dempster,max_plausibility,2,2,0.0,0.0,nan
8,False,dempster,min_belief_interval_distance,2,2,0.0,0.0,nan
8,False,pcr6,betp,2,2,0.0,0.0,1.7010326958020485
8,False,pcr6,dsmp_epsilon_0.001,2,2,0.0,0.0,1.9992651030489028
8,False,pcr6,max_belief,2,2,0.0,0.0,nan
8,False,pcr6,max_plausibility,2,2,0.0,0.0,nan
8,False,pcr6,min_belief_interval_distance,2,2,0.0,0.0,nan
8,False,pcr6_plus,betp,2,2,0.0,0.0,1.7010326958020485
8,False,pcr6_plus,dsmp_epsilon_0.001,2,2,0.0,0.0,1.9992651030489028
8,False,pcr6_plus,max_belief,2,2,0.0,0.0,nan
8,False,pcr6_plus,max_plausibility,2,2,0.0,0.0,nan
8,False,pcr6_plus,min_belief_interval_distance,2,2,0.0,0.0,nan
9,False,dempster,betp,4,2,1.0,1.0,0.056668393751098216
9,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.04894358374352503
9,False,dempster,max_belief,4,2,1.0,1.0,nan
9,False,dempster,max_plausibility,4,2,1.0,1.0,nan
9,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
9,False,pcr6,betp,4,2,1.0,1.0,0.2713107851994493
9,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.2039739652871311
9,False,pcr6,max_belief,4,2,1.0,1.0,nan
9,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
9,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
9,False,pcr6_plus,betp,4,2,1.0,1.0,0.23692028453284014
9,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.23527663704650348
9,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
9,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
9,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
12,False,dempster,betp,6,2,1.0,1.0,0.44094548210544354
12,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,0.1544812426931701
12,False,dempster,max_belief,6,2,1.0,1.0,nan
12,False,dempster,max_plausibility,6,2,1.0,1.0,nan
12,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
12,False,pcr6,betp,6,2,1.0,1.0,0.4411868340106678
12,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,0.1546187264571255
12,False,pcr6,max_belief,6,2,1.0,1.0,nan
12,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
12,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
12,False,pcr6_plus,betp,6,2,1.0,1.0,0.44116404778768337
12,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,0.16185913016938222
12,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
12,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
12,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
13,False,dempster,betp,4,2,0.0,0.0,1.6394524085698747
13,False,dempster,dsmp_epsilon_0.001,4,2,0.0,0.0,1.9640401101359504
13,False,dempster,max_belief,4,2,0.0,0.0,nan
13,False,dempster,max_plausibility,4,2,0.0,0.0,nan
13,False,dempster,min_belief_interval_distance,4,2,0.0,0.0,nan
13,False,pcr6,betp,4,2,0.0,0.0,1.6079997804469581
13,False,pcr6,dsmp_epsilon_0.001,4,2,0.0,0.0,1.9623827589778158
13,False,pcr6,max_belief,4,2,0.0,0.0,nan
13,False,pcr6,max_plausibility,4,2,0.0,0.0,nan
13,False,pcr6,min_belief_interval_distance,4,2,0.0,0.0,nan
13,False,pcr6_plus,betp,4,2,0.0,0.0,1.6456531142482522
13,False,pcr6_plus,dsmp_epsilon_0.001,4,2,0.0,0.0,1.9587413386630077
13,False,pcr6_plus,max_belief,4,2,0.0,0.0,nan
13,False,pcr6_plus,max_plausibility,4,2,0.0,0.0,nan
13,False,pcr6_plus,min_belief_interval_distance,4,2,0.0,0.0,nan
14,False,dempster,betp,3,2,1.0,1.0,0.37980567546161403
14,False,dempster,dsmp_epsilon_0.001,3,2,1.0,1.0,8.92850851148118e-05
14,False,dempster,max_belief,3,2,1.0,1.0,nan
14,False,dempster,max_plausibility,3,2,1.0,1.0,nan
14,False,dempster,min_belief_interval_distance,3,2,1.0,1.0,nan
14,False,pcr6,betp,3,2,1.0,1.0,0.37980567546161403
14,False,pcr6,dsmp_epsilon_0.001,3,2,1.0,1.0,8.92850851148118e-05
14,False,pcr6,max_belief,3,2,1.0,1.0,nan
14,False,pcr6,max_plausibility,3,2,1.0,1.0,nan
14,False,pcr6,min_belief_interval_distance,3,2,1.0,1.0,nan
14,False,pcr6_plus,betp,3,2,1.0,1.0,0.37980567546161403
14,False,pcr6_plus,dsmp_epsilon_0.001,3,2,1.0,1.0,8.92850851148118e-05
14,False,pcr6_plus,max_belief,3,2,1.0,1.0,nan
14,False,pcr6_plus,max_plausibility,3,2,1.0,1.0,nan
14,False,pcr6_plus,min_belief_interval_distance,3,2,1.0,1.0,nan
15,False,dempster,betp,6,2,1.0,1.0,0.0001105103102884257
15,False,dempster,dsmp_epsilon_0.001,6,2,1.0,1.0,5.204458590360428e-07
15,False,dempster,max_belief,6,2,1.0,1.0,nan
15,False,dempster,max_plausibility,6,2,1.0,1.0,nan
15,False,dempster,min_belief_interval_distance,6,2,1.0,1.0,nan
15,False,pcr6,betp,6,2,1.0,1.0,0.0006559762042448755
15,False,pcr6,dsmp_epsilon_0.001,6,2,1.0,1.0,9.385582543932641e-07
15,False,pcr6,max_belief,6,2,1.0,1.0,nan
15,False,pcr6,max_plausibility,6,2,1.0,1.0,nan
15,False,pcr6,min_belief_interval_distance,6,2,1.0,1.0,nan
15,False,pcr6_plus,betp,6,2,1.0,1.0,0.00011714477927988434
15,False,pcr6_plus,dsmp_epsilon_0.001,6,2,1.0,1.0,1.8756970691119629e-06
15,False,pcr6_plus,max_belief,6,2,1.0,1.0,nan
15,False,pcr6_plus,max_plausibility,6,2,1.0,1.0,nan
15,False,pcr6_plus,min_belief_interval_distance,6,2,1.0,1.0,nan
20,False,dempster,betp,4,2,1.0,1.0,0.010077298716521904
20,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,4.9647844653464346e-05
20,False,dempster,max_belief,4,2,1.0,1.0,nan
20,False,dempster,max_plausibility,4,2,1.0,1.0,nan
20,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
20,False,pcr6,betp,4,2,1.0,1.0,0.012092234910278127
20,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,5.7283187189895285e-05
20,False,pcr6,max_belief,4,2,1.0,1.0,nan
20,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
20,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
20,False,pcr6_plus,betp,4,2,1.0,1.0,0.009849811417753561
20,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,7.322865862273564e-05
20,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
20,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
20,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
21,True,dempster,betp,6,3,0.0,0.0,0.7337902503656074
21,True,dempster,dsmp_epsilon_0.001,6,3,0.0,0.0,0.8865617290639485
21,True,dempster,max_belief,6,3,0.0,0.0,nan
21,True,dempster,max_plausibility,6,3,0.0,0.0,nan
21,True,dempster,min_belief_interval_distance,6,3,0.0,0.0,nan
21,True,pcr6,betp,6,3,0.0,0.0,0.6893420441613918
21,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.0,0.887455168493781
21,True,pcr6,max_belief,6,3,0.0,0.0,nan
21,True,pcr6,max_plausibility,6,3,0.0,0.0,nan
21,True,pcr6,min_belief_interval_distance,6,3,0.0,0.0,nan
21,True,pcr6_plus,betp,6,3,0.0,0.0,0.6945608718728478
21,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.0,0.8925597539450183
21,True,pcr6_plus,max_belief,6,3,0.0,0.0,nan
21,True,pcr6_plus,max_plausibility,6,3,0.0,0.0,nan
21,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.0,nan
22,False,dempster,betp,3,2,1.0,1.0,0.44673759571250626
22,False,dempster,dsmp_epsilon_0.001,3,2,1.0,1.0,0.19242385393134945
22,False,dempster,max_belief,3,2,1.0,1.0,nan
22,False,dempster,max_plausibility,3,2,1.0,1.0,nan
22,False,dempster,min_belief_interval_distance,3,2,1.0,1.0,nan
22,False,pcr6,betp,3,2,1.0,1.0,0.44677833164853376
22,False,pcr6,dsmp_epsilon_0.001,3,2,1.0,1.0,0.19251884622544457
22,False,pcr6,max_belief,3,2,1.0,1.0,nan
22,False,pcr6,max_plausibility,3,2,1.0,1.0,nan
22,False,pcr6,min_belief_interval_distance,3,2,1.0,1.0,nan
22,False,pcr6_plus,betp,3,2,1.0,1.0,0.4453606594074758
22,False,pcr6_plus,dsmp_epsilon_0.001,3,2,1.0,1.0,0.1931522469668378
22,False,pcr6_plus,max_belief,3,2,1.0,1.0,nan
22,False,pcr6_plus,max_plausibility,3,2,1.0,1.0,nan
22,False,pcr6_plus,min_belief_interval_distance,3,2,1.0,1.0,nan
24,False,dempster,betp,4,2,1.0,1.0,0.25539938783377625
24,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.22984760012616418
24,False,dempster,max_belief,4,2,1.0,1.0,nan
24,False,dempster,max_plausibility,4,2,1.0,1.0,nan
24,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
24,False,pcr6,betp,4,2,1.0,1.0,0.35611011223758354
24,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.2910949804570979
24,False,pcr6,max_belief,4,2,1.0,1.0,nan
24,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
24,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
24,False,pcr6_plus,betp,4,2,1.0,1.0,0.31145557194601936
24,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.30369047754768497
24,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
24,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
24,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
26,False,dempster,betp,4,2,1.0,1.0,0.08929830453074808
26,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,1.064036674431045e-06
26,False,dempster,max_belief,4,2,1.0,1.0,nan
26,False,dempster,max_plausibility,4,2,1.0,1.0,nan
26,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
26,False,pcr6,betp,4,2,1.0,1.0,0.08929830453074808
26,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,1.064036674431045e-06
26,False,pcr6,max_belief,4,2,1.0,1.0,nan
26,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
26,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
26,False,pcr6_plus,betp,4,2,1.0,1.0,0.08929830453074808
26,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,1.064036674431045e-06
26,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
26,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
26,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
27,False,dempster,betp,2,2,0.0,0.0,0.5367928463249322
27,False,dempster,dsmp_epsilon_0.001,2,2,0.0,0.0,1.252691412578127
27,False,dempster,max_belief,2,2,0.0,0.0,nan
27,False,dempster,max_plausibility,2,2,0.0,0.0,nan
27,False,dempster,min_belief_interval_distance,2,2,0.0,0.0,nan
27,False,pcr6,betp,2,2,0.0,0.0,0.5371445966064071
27,False,pcr6,dsmp_epsilon_0.001,2,2,0.0,0.0,1.2527868943901332
27,False,pcr6,max_belief,2,2,0.0,0.0,nan
27,False,pcr6,max_plausibility,2,2,0.0,0.0,nan
27,False,pcr6,min_belief_interval_distance,2,2,0.0,0.0,nan
27,False,pcr6_plus,betp,2,2,0.0,0.0,0.5371445966064071
27,False,pcr6_plus,dsmp_epsilon_0.001,2,2,0.0,0.0,1.2527868943901332
27,False,pcr6_plus,max_belief,2,2,0.0,0.0,nan
27,False,pcr6_plus,max_plausibility,2,2,0.0,0.0,nan
27,False,pcr6_plus,min_belief_interval_distance,2,2,0.0,0.0,nan
30,False,dempster,betp,4,2,1.0,1.0,0.16082725409919982
30,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.028042580805076555
30,False,dempster,max_belief,4,2,1.0,1.0,nan
30,False,dempster,max_plausibility,4,2,1.0,1.0,nan
30,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
30,False,pcr6,betp,4,2,1.0,1.0,0.1703802711636973
30,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.027596929670559277
30,False,pcr6,max_belief,4,2,1.0,1.0,nan
30,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
30,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
30,False,pcr6_plus,betp,4,2,1.0,1.0,0.14506960840337232
30,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.026127306753114435
30,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
30,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
30,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
32,False,dempster,betp,4,2,1.0,1.0,0.06094544982855018
32,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.014237018757981801
32,False,dempster,max_belief,4,2,1.0,1.0,nan
32,False,dempster,max_plausibility,4,2,1.0,1.0,nan
32,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
32,False,pcr6,betp,4,2,1.0,1.0,0.0912659631335577
32,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.017222568866408623
32,False,pcr6,max_belief,4,2,1.0,1.0,nan
32,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
32,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
32,False,pcr6_plus,betp,4,2,1.0,1.0,0.06166593012981074
32,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.022133243346856995
32,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
32,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
32,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
33,False,dempster,betp,4,2,0.0,0.0,0.561981499660815
33,False,dempster,dsmp_epsilon_0.001,4,2,0.0,0.0,0.8646819228062586
33,False,dempster,max_belief,4,2,0.0,0.0,nan
33,False,dempster,max_plausibility,4,2,0.0,0.0,nan
33,False,dempster,min_belief_interval_distance,4,2,0.0,0.0,nan
33,False,pcr6,betp,4,2,0.0,0.0,0.5615984130783737
33,False,pcr6,dsmp_epsilon_0.001,4,2,0.0,0.0,0.8648579310336457
33,False,pcr6,max_belief,4,2,0.0,0.0,nan
33,False,pcr6,max_plausibility,4,2,0.0,0.0,nan
33,False,pcr6,min_belief_interval_distance,4,2,0.0,0.0,nan
33,False,pcr6_plus,betp,4,2,0.0,0.0,0.5647773671607883
33,False,pcr6_plus,dsmp_epsilon_0.001,4,2,0.0,0.0,0.8655055934345462
33,False,pcr6_plus,max_belief,4,2,0.0,0.0,nan
33,False,pcr6_plus,max_plausibility,4,2,0.0,0.0,nan
33,False,pcr6_plus,min_belief_interval_distance,4,2,0.0,0.0,nan
37,False,dempster,betp,4,2,0.0,0.0,0.503825092868499
37,False,dempster,dsmp_epsilon_0.001,4,2,0.0,0.0,0.5428350438128449
37,False,dempster,max_belief,4,2,0.0,0.0,nan
37,False,dempster,max_plausibility,4,2,0.0,0.0,nan
37,False,dempster,min_belief_interval_distance,4,2,0.0,0.0,nan
37,False,pcr6,betp,4,2,0.0,0.0,0.5038033240068657
37,False,pcr6,dsmp_epsilon_0.001,4,2,0.0,0.0,0.5426402285482159
37,False,pcr6,max_belief,4,2,0.0,0.0,nan
37,False,pcr6,max_plausibility,4,2,0.0,0.0,nan
37,False,pcr6,min_belief_interval_distance,4,2,0.0,0.0,nan
37,False,pcr6_plus,betp,4,2,0.0,0.0,0.5033893488026076
37,False,pcr6_plus,dsmp_epsilon_0.001,4,2,0.0,0.0,0.5370554237533265
37,False,pcr6_plus,max_belief,4,2,0.0,0.0,nan
37,False,pcr6_plus,max_plausibility,4,2,0.0,0.0,nan
37,False,pcr6_plus,min_belief_interval_distance,4,2,0.0,0.0,nan
39,False,dempster,betp,4,2,1.0,1.0,0.35500151953585546
39,False,dempster,dsmp_epsilon_0.001,4,2,1.0,1.0,0.042382849733413344
39,False,dempster,max_belief,4,2,1.0,1.0,nan
39,False,dempster,max_plausibility,4,2,1.0,1.0,nan
39,False,dempster,min_belief_interval_distance,4,2,1.0,1.0,nan
39,False,pcr6,betp,4,2,1.0,1.0,0.3558199505369345
39,False,pcr6,dsmp_epsilon_0.001,4,2,1.0,1.0,0.042600479029784866
39,False,pcr6,max_belief,4,2,1.0,1.0,nan
39,False,pcr6,max_plausibility,4,2,1.0,1.0,nan
39,False,pcr6,min_belief_interval_distance,4,2,1.0,1.0,nan
39,False,pcr6_plus,betp,4,2,1.0,1.0,0.3538145110890681
39,False,pcr6_plus,dsmp_epsilon_0.001,4,2,1.0,1.0,0.046000222079516526
39,False,pcr6_plus,max_belief,4,2,1.0,1.0,nan
39,False,pcr6_plus,max_plausibility,4,2,1.0,1.0,nan
39,False,pcr6_plus,min_belief_interval_distance,4,2,1.0,1.0,nan
41,True,dempster,betp,6,3,0.0,0.0,1.3720965301793604
41,True,dempster,dsmp_epsilon_0.001,6,3,0.0,0.0,1.4715094589186033
41,True,dempster,max_belief,6,3,0.0,0.0,nan
41,True,dempster,max_plausibility,6,3,0.0,0.0,nan
41,True,dempster,min_belief_interval_distance,6,3,0.0,0.0,nan
41,True,pcr6,betp,6,3,0.0,0.0,1.3078897599247572
41,True,pcr6,dsmp_epsilon_0.001,6,3,0.0,0.0,1.46577032774676
41,True,pcr6,max_belief,6,3,0.0,0.0,nan
41,True,pcr6,max_plausibility,6,3,0.0,0.0,nan
41,True,pcr6,min_belief_interval_distance,6,3,0.0,0.0,nan
41,True,pcr6_plus,betp,6,3,0.0,0.0,1.3679646463047324
41,True,pcr6_plus,dsmp_epsilon_0.001,6,3,0.0,0.0,1.4619231104459065
41,True,pcr6_plus,max_belief,6,3,0.0,0.0,nan
41,True,pcr6_plus,max_plausibility,6,3,0.0,0.0,nan
41,True,pcr6_plus,min_belief_interval_distance,6,3,0.0,0.0,nan
45,False,dempster,betp,5,2,1.0,1.0,0.03512508958207023
45,False,dempster,dsmp_epsilon_0.001,5,2,1.0,1.0,6.98342646588423e-05
45,False,dempster,max_belief,5,2,1.0,1.0,nan
45,False,dempster,max_plausibility,5,2,1.0,1.0,nan
45,False,dempster,min_belief_interval_distance,5,2,1.0,1.0,nan
45,False,pcr6,betp,5,2,1.0,1.0,0.03682536772628676
45,False,pcr6,dsmp_epsilon_0.001,5,2,1.0,1.0,7.050551357636158e-05
45,False,pcr6,max_belief,5,2,1.0,1.0,nan
45,False,pcr6,max_plausibility,5,2,1.0,1.0,nan
45,False,pcr6,min_belief_interval_distance,5,2,1.0,1.0,nan
45,False,pcr6_plus,betp,5,2,1.0,1.0,0.03437920854440228
45,False,pcr6_plus,dsmp_epsilon_0.001,5,2,1.0,1.0,7.225799104316823e-05
45,False,pcr6_plus,max_belief,5,2,1.0,1.0,nan
45,False,pcr6_plus,max_plausibility,5,2,1.0,1.0,nan
45,False,pcr6_plus,min_belief_interval_distance,5,2,1.0,1.0,nan
47,True,dempster,betp,3,3,0.0,0.0,0.8298751198181958
47,True,dempster,dsmp_epsilon_0.001,3,3,0.0,0.0,0.8456328355621607
47,True,dempster,max_belief,3,3,0.0,0.0,nan
47,True,dempster,max_plausibility,3,3,0.0,0.0,nan
47,True,dempster,min_belief_interval_distance,3,3,0.0,0.0,nan
47,True,pcr6,betp,3,3,0.0,0.0,0.6299181729423687
47,True,pcr6,dsmp_epsilon_0.001,3,3,0.0,0.0,0.5629429448424903
47,True,pcr6,max_belief,3,3,1.0,1.0,nan
47,True,pcr6,max_plausibility,3,3,0.0,0.0,nan
47,True,pcr6,min_belief_interval_distance,3,3,0.0,0.0,nan
47,True,pcr6_plus,betp,3,3,0.0,0.0,0.6295884760265005
47,True,pcr6_plus,dsmp_epsilon_0.001,3,3,0.0,0.0,0.5622306940130668
47,True,pcr6_plus,max_belief,3,3,1.0,1.0,nan
47,True,pcr6_plus,max_plausibility,3,3,0.0,0.0,nan
47,True,pcr6_plus,min_belief_interval_distance,3,3,0.0,0.0,nan
48,True,dempster,betp,3,3,0.0,0.0,1.273253193453173
48,True,dempster,dsmp_epsilon_0.001,3,3,0.0,0.0,1.9564260296839933
48,True,dempster,max_belief,3,3,0.0,0.0,nan
48,True,dempster,max_plausibility,3,3,0.0,0.0,nan
48,True,dempster,min_belief_interval_distance,3,3,0.0,0.0,nan
48,True,pcr6,betp,3,3,0.0,0.0,1.2706757634155812
48,True,pcr6,dsmp_epsilon_0.001,3,3,0.0,0.0,1.9559485297256276
48,True,pcr6,max_belief,3,3,0.0,0.0,nan
48,True,pcr6,max_plausibility,3,3,0.0,0.0,nan
48,True,pcr6,min_belief_interval_distance,3,3,0.0,0.0,nan
48,True,pcr6_plus,betp,3,3,0.0,0.0,1.2776000076515004
48,True,pcr6_plus,dsmp_epsilon_0.001,3,3,0.0,0.0,1.9550192436471268
48,True,pcr6_plus,max_belief,3,3,0.0,0.0,nan
48,True,pcr6_plus,max_plausibility,3,3,0.0,0.0,nan
48,True,pcr6_plus,min_belief_interval_distance,3,3,0.0,0.0,nan
49,False,dempster,betp,3,2,0.0,0.0,1.7168882329183206
49,False,dempster,dsmp_epsilon_0.001,3,2,0.0,0.0,1.9590651095914793
49,False,dempster,max_belief,3,2,0.0,0.0,nan
49,False,dempster,max_plausibility,3,2,0.0,0.0,nan
49,False,dempster,min_belief_interval_distance,3,2,0.0,0.0,nan
49,False,pcr6,betp,3,2,0.0,0.0,1.6726072353037253
49,False,pcr6,dsmp_epsilon_0.001,3,2,0.0,0.0,1.9514992953087913
49,False,pcr6,max_belief,3,2,0.0,0.0,nan
49,False,pcr6,max_plausibility,3,2,0.0,0.0,nan
49,False,pcr6,min_belief_interval_distance,3,2,0.0,0.0,nan
49,False,pcr6_plus,betp,3,2,0.0,0.0,1.717718151125446
49,False,pcr6_plus,dsmp_epsilon_0.001,3,2,0.0,0.0,1.9442660890045593
49,False,pcr6_plus,max_belief,3,2,0.0,0.0,nan
49,False,pcr6_plus,max_plausibility,3,2,0.0,0.0,nan
49,False,pcr6_plus,min_belief_interval_distance,3,2,0.0,0.0,nan
51,False,dempster,betp,2,2,0.0,0.0,0.537737856016242
51,False,dempster,dsmp_epsilon_0.001,2,2,0.0,0.0,1.902582248646588
51,False,dempster,max_belief,2,2,0.0,0.0,nan
51,False,dempster,max_plausibility,2,2,0.0,0.0,nan
51,False,dempster,min_belief_interval_distance,2,2,0.0,0.0,nan
51,False,pcr6,betp,2,2,0.0,0.0,0.537737856016242
51,False,pcr6,dsmp_epsilon_0.001,2,2,0.0,0.0,1.902582248646588
51,False,pcr6,max_belief,2,2,0.0,0.0,nan
51,False,pcr6,max_plausibility,2,2,0.0,0.0,nan
51,False,pcr6,min_belief_interval_distance,2,2,0.0,0.0,nan
51,False,pcr6_plus,betp,2,2,0.0,0.0,0.537737856016242
51,False,pcr6_plus,dsmp_epsilon_0.001,2,2,0.0,0.0,1.902582248646588
51,False,pcr6_plus,max_belief,2,2,0.0,0.0,nan
51,False,pcr6_plus,max_plausibility,2,2,0.0,0.0,nan
51,False,pcr6_plus,min_belief_interval_distance,2,2,0.0,0.0,nan
53,True,dempster,betp,5,3,1.0,1.0,0.46271861130901865
53,True,dempster,dsmp_epsilon_0.001,5,3,1.0,1.0,0.09670526215891251
53,True,dempster,max_belief,5,3,1.0,1.0,nan
53,True,dempster,max_plausibility,5,3,1.0,1.0,nan
53,True,dempster,min_belief_interval_distance,5,3,1.0,1.0,nan
53,True,pcr6,betp,5,3,1.0,1.0,0.46560312179138663
53,True,pcr6,dsmp_epsilon_0.001,5,3,1.0,1.0,0.09629479875671842
